date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-09-10,SG,pfizer_biontech,358,vaccine,514504,143359,0.07,0.07,27.86,368,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-11,SG,pfizer_biontech,300,vaccine,514504,143659,0.06,0.07,27.92,342,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-12,SG,pfizer_biontech,0,vaccine,514504,143659,0,0.06,27.92,317.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-13,SG,pfizer_biontech,315,vaccine,514504,143974,0.06,0.06,27.98,302.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-14,SG,pfizer_biontech,375,vaccine,514504,144349,0.07,0.07,28.06,336.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-15,SG,pfizer_biontech,401,vaccine,514504,144750,0.08,0.07,28.13,370.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-16,SG,pfizer_biontech,370,vaccine,514504,145120,0.07,0.07,28.21,370.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-17,SG,pfizer_biontech,594,vaccine,514504,145714,0.12,0.07,28.32,363.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-18,SG,pfizer_biontech,539,vaccine,514504,146253,0.1,0.07,28.43,373.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-19,SG,pfizer_biontech,0,vaccine,514504,146253,0,0.07,28.43,372.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-20,SG,pfizer_biontech,264,vaccine,514504,146517,0.05,0.09,28.48,451.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-21,SG,pfizer_biontech,445,vaccine,514504,146962,0.09,0.08,28.56,423.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-22,SG,pfizer_biontech,398,vaccine,514504,147360,0.08,0.08,28.64,390.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-23,SG,pfizer_biontech,922,vaccine,514504,148282,0.18,0.08,28.82,390.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-24,SG,pfizer_biontech,398,vaccine,514504,148680,0.08,0.08,28.9,395.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-25,SG,pfizer_biontech,309,vaccine,514504,148989,0.06,0.09,28.96,456.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-26,SG,pfizer_biontech,0,vaccine,514504,148989,0,0.1,28.96,486.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-27,SG,pfizer_biontech,298,vaccine,514504,149287,0.06,0.09,29.02,472.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-28,SG,pfizer_biontech,870,vaccine,514504,150157,0.17,0.09,29.18,468.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-29,SG,pfizer_biontech,609,vaccine,514504,150766,0.12,0.09,29.3,461.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-09-30,SG,pfizer_biontech,824,vaccine,514504,151590,0.16,0.09,29.46,461.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-01,SG,pfizer_biontech,372,vaccine,514504,151962,0.07,0.09,29.54,469.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-02,SG,pfizer_biontech,256,vaccine,514504,152218,0.05,0.09,29.59,437.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-03,SG,pfizer_biontech,0,vaccine,514504,152218,0,0.08,29.59,413.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-04,SG,pfizer_biontech,354,vaccine,514504,152572,0.07,0.07,29.65,341.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-05,SG,pfizer_biontech,648,vaccine,514504,153220,0.13,0.06,29.78,318,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-06,SG,pfizer_biontech,438,vaccine,514504,153658,0.09,0.06,29.87,307.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-07,SG,pfizer_biontech,321,vaccine,514504,153979,0.06,0.06,29.93,307.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-08,SG,pfizer_biontech,209,vaccine,514504,154188,0.04,0.06,29.97,299.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-09,SG,pfizer_biontech,182,vaccine,514504,154370,0.04,0.05,30,261.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-10,SG,pfizer_biontech,0,vaccine,514504,154370,0,0.05,30,249.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-11,SG,pfizer_biontech,299,vaccine,514504,154669,0.06,0.05,30.06,250,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-12,SG,pfizer_biontech,381,vaccine,514504,155050,0.07,0.05,30.14,254.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-13,SG,pfizer_biontech,357,vaccine,514504,155407,0.07,0.05,30.21,251.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-14,SG,pfizer_biontech,322,vaccine,514504,155729,0.06,0.05,30.27,251.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-15,SG,pfizer_biontech,243,vaccine,514504,155972,0.05,0.05,30.32,264.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-16,SG,pfizer_biontech,160,vaccine,514504,156132,0.03,0.05,30.35,277.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-17,SG,pfizer_biontech,0,vaccine,514504,156132,0,0.05,30.35,270,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-18,SG,pfizer_biontech,389,vaccine,514504,156521,0.08,0.07,30.42,333.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-19,SG,pfizer_biontech,474,vaccine,514504,156995,0.09,0.07,30.51,331.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-20,SG,pfizer_biontech,302,vaccine,514504,157297,0.06,0.07,30.57,340,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-21,SG,pfizer_biontech,764,vaccine,514504,158061,0.15,0.07,30.72,340,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-22,SG,pfizer_biontech,233,vaccine,514504,158294,0.05,0.06,30.77,310.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-23,SG,pfizer_biontech,218,vaccine,514504,158512,0.04,0.07,30.81,336,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-24,SG,pfizer_biontech,0,vaccine,514504,158512,0,0.07,30.81,354.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-25,SG,pfizer_biontech,184,vaccine,514504,158696,0.04,0.06,30.84,328.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-26,SG,pfizer_biontech,651,vaccine,514504,159347,0.13,0.06,30.97,322.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-27,SG,pfizer_biontech,432,vaccine,514504,159779,0.08,0.06,31.05,304.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-28,SG,pfizer_biontech,579,vaccine,514504,160358,0.11,0.06,31.17,304.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-29,SG,pfizer_biontech,195,vaccine,514504,160553,0.04,0.05,31.21,278.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-30,SG,pfizer_biontech,90,vaccine,514504,160643,0.02,0.05,31.22,240.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-10-31,SG,pfizer_biontech,0,vaccine,514504,160643,0,0.04,31.22,204.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-01,SG,pfizer_biontech,0,vaccine,514504,160643,0,0.03,31.22,149.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-02,SG,pfizer_biontech,388,vaccine,514504,161031,0.08,0.03,31.3,150.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-03,SG,pfizer_biontech,177,vaccine,514504,161208,0.03,0.03,31.33,154.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-04,SG,pfizer_biontech,199,vaccine,514504,161407,0.04,0.03,31.37,154.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-05,SG,pfizer_biontech,199,vaccine,514504,161606,0.04,0.03,31.41,179.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-06,SG,pfizer_biontech,119,vaccine,514504,161725,0.02,0.03,31.43,175,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-07,SG,pfizer_biontech,0,vaccine,514504,161725,0,0.04,31.43,204.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-08,SG,pfizer_biontech,175,vaccine,514504,161900,0.03,0.04,31.47,217.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-09,SG,pfizer_biontech,356,vaccine,514504,162256,0.07,0.05,31.54,247.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-10,SG,pfizer_biontech,384,vaccine,514504,162640,0.07,0.05,31.61,250.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-11,SG,pfizer_biontech,289,vaccine,514504,162929,0.06,0.05,31.67,250.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-12,SG,pfizer_biontech,410,vaccine,514504,163339,0.08,0.08,31.75,419.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-13,SG,pfizer_biontech,139,vaccine,514504,163478,0.03,0.1,31.77,525.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-14,SG,pfizer_biontech,0,vaccine,514504,163478,0,0.11,31.77,587.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-15,SG,pfizer_biontech,1357,vaccine,514504,164835,0.26,0.14,32.04,715.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-16,SG,pfizer_biontech,1099,vaccine,514504,165934,0.21,0.16,32.25,825.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-17,SG,pfizer_biontech,818,vaccine,514504,166752,0.16,0.18,32.41,916.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-18,SG,pfizer_biontech,1183,vaccine,514504,167935,0.23,0.18,32.64,916.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-19,SG,pfizer_biontech,1182,vaccine,514504,169117,0.23,0.17,32.87,899.86,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-20,SG,pfizer_biontech,778,vaccine,514504,169895,0.15,0.16,33.02,837,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-21,SG,pfizer_biontech,0,vaccine,514504,169895,0,0.16,33.02,833.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-22,SG,pfizer_biontech,1239,vaccine,514504,171134,0.24,0.16,33.26,827,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-23,SG,pfizer_biontech,659,vaccine,514504,171793,0.13,0.16,33.39,813.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-24,SG,pfizer_biontech,793,vaccine,514504,172586,0.15,0.16,33.54,812.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-25,SG,pfizer_biontech,1138,vaccine,514504,173724,0.22,0.16,33.77,812.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-26,SG,pfizer_biontech,1085,vaccine,514504,174809,0.21,0.18,33.98,926.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-27,SG,pfizer_biontech,775,vaccine,514504,175584,0.15,0.18,34.13,911.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-28,SG,pfizer_biontech,0,vaccine,514504,175584,0,0.21,34.13,1062.71,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-29,SG,pfizer_biontech,2033,vaccine,514504,177617,0.4,0.21,34.52,1085,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-11-30,SG,pfizer_biontech,556,vaccine,514504,178173,0.11,0.24,34.63,1253,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-01,SG,pfizer_biontech,1852,vaccine,514504,180025,0.36,0.25,34.99,1307.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-02,SG,pfizer_biontech,1294,vaccine,514504,181319,0.25,0.25,35.24,1307.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-03,SG,pfizer_biontech,2261,vaccine,514504,183580,0.44,0.26,35.68,1333.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-04,SG,pfizer_biontech,1157,vaccine,514504,184737,0.22,0.29,35.91,1509.43,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-05,SG,pfizer_biontech,0,vaccine,514504,184737,0,0.29,35.91,1474.29,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-06,SG,pfizer_biontech,2214,vaccine,514504,186951,0.43,0.31,36.34,1623.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-07,SG,pfizer_biontech,1788,vaccine,514504,188739,0.35,0.32,36.68,1665.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-08,SG,pfizer_biontech,1606,vaccine,514504,190345,0.31,0.33,37,1716.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-09,SG,pfizer_biontech,2336,vaccine,514504,192681,0.45,0.33,37.45,1716.57,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-10,SG,pfizer_biontech,2555,vaccine,514504,195236,0.5,0.34,37.95,1761.14,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-11,SG,pfizer_biontech,1517,vaccine,514504,196753,0.29,NA,38.24,NA,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-12,SG,pfizer_biontech,0,vaccine,514504,196753,0,NA,38.24,NA,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-12-13,SG,pfizer_biontech,2526,vaccine,514504,199279,0.49,NA,38.73,NA,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-21,SH,johnson_johnson,0,vaccine,83107,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-22,SH,johnson_johnson,0,vaccine,83107,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-23,SH,johnson_johnson,0,vaccine,83107,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-24,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-25,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-26,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-27,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-28,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-29,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-30,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2020-12-31,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-01,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-02,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-03,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-04,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-05,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-06,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-07,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-08,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-09,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-10,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-11,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-12,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-13,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-14,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-15,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-16,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-17,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-18,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-19,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-20,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-21,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-22,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-23,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-24,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-25,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-26,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-27,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-28,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-29,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-30,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-01-31,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-01,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-02,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-03,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-04,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-05,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-06,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-07,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-08,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-09,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-10,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-11,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-12,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-13,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-14,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-15,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-16,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-17,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-18,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-19,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-20,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-21,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-22,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-23,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-24,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-25,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-26,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-27,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-02-28,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-01,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-02,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-03,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-04,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-05,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-06,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-07,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-08,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-09,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-10,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-11,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-12,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-13,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-14,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-15,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-16,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-17,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-18,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-19,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
2021-03-20,SH,johnson_johnson,0,vaccine,83107,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-14_07-55-55,detailed
